Date,^GDAXI,^GSPC,^N225
2020-06-23,12523.759765625,3131.2900390625,22549.05078125
2020-06-24,12093.9404296875,3050.330078125,22534.3203125
2020-06-25,12177.8701171875,3083.760009765625,22259.7890625
2020-06-26,12089.3896484375,3009.050048828125,22512.080078125
2020-06-29,12232.1201171875,3053.239990234375,21995.0390625
2020-06-30,12310.9296875,3100.2900390625,22288.140625
2020-07-01,12260.5703125,3115.860107421875,22121.73046875
2020-07-02,12608.4599609375,3130.010009765625,22145.9609375
2020-07-03,12528.1796875,,22306.48046875
2020-07-06,12733.4501953125,3179.719970703125,22714.439453125
2020-07-07,12616.7998046875,3145.320068359375,22614.689453125
2020-07-08,12494.8095703125,3169.93994140625,22438.650390625
2020-07-09,12489.4599609375,3152.050048828125,22529.2890625
2020-07-10,12633.7099609375,3185.0400390625,22290.810546875
2020-07-13,12799.9697265625,3155.219970703125,22784.740234375
2020-07-14,12697.3603515625,3197.52001953125,22587.009765625
2020-07-15,12930.98046875,3226.56005859375,22945.5
2020-07-16,12874.9697265625,3215.570068359375,22770.359375
2020-07-17,12919.6103515625,3224.72998046875,22696.419921875
2020-07-20,13046.919921875,3251.840087890625,22717.48046875
2020-07-21,13171.830078125,3257.300048828125,22884.220703125
2020-07-22,13104.25,3276.02001953125,22751.609375
2020-07-23,13103.3896484375,3235.659912109375,
2020-07-24,12838.0595703125,3215.6298828125,
2020-07-27,12838.66015625,3239.409912109375,22715.849609375
2020-07-28,12835.2802734375,3218.43994140625,22657.380859375
2020-07-29,12822.259765625,3258.43994140625,22397.109375
2020-07-30,12379.650390625,3246.219970703125,22339.23046875
2020-07-31,12313.3603515625,3271.1201171875,21710.0
2020-08-03,12646.98046875,3294.610107421875,22195.380859375
2020-08-04,12600.8701171875,3306.510009765625,22573.66015625
2020-08-05,12660.25,3327.77001953125,22514.849609375
2020-08-06,12591.6796875,3349.159912109375,22418.150390625
2020-08-07,12674.8798828125,3351.280029296875,22329.939453125
2020-08-10,12687.5302734375,3360.469970703125,
2020-08-11,12946.8896484375,3333.68994140625,22750.240234375
2020-08-12,13058.6298828125,3380.35009765625,22843.9609375
2020-08-13,12993.7099609375,3373.429931640625,23249.609375
2020-08-14,12901.33984375,3372.85009765625,23289.359375
2020-08-17,12920.66015625,3381.989990234375,23096.75
2020-08-18,12881.759765625,3389.780029296875,23051.080078125
2020-08-19,12977.330078125,3374.85009765625,23110.609375
2020-08-20,12830.0,3385.510009765625,22880.619140625
2020-08-21,12764.7998046875,3397.159912109375,22920.30078125
2020-08-24,13066.5400390625,3431.280029296875,22985.509765625
2020-08-25,13061.6201171875,3443.6201171875,23296.76953125
2020-08-26,13190.150390625,3478.72998046875,23290.859375
2020-08-27,13096.3603515625,3484.550048828125,23208.859375
2020-08-28,13033.2001953125,3508.010009765625,22882.650390625
2020-08-31,12945.3798828125,3500.31005859375,23139.759765625
2020-09-01,12974.25,3526.64990234375,23138.0703125
2020-09-02,13243.4296875,3580.840087890625,23247.150390625
2020-09-03,13057.76953125,3455.06005859375,23465.529296875
2020-09-04,12842.66015625,3426.9599609375,23205.4296875
2020-09-07,13100.2802734375,,23089.94921875
2020-09-08,12968.330078125,3331.840087890625,23274.130859375
2020-09-09,13237.2099609375,3398.9599609375,23032.5390625
2020-09-10,13208.8896484375,3339.18994140625,23235.470703125
2020-09-11,13202.83984375,3340.969970703125,23406.490234375
2020-09-14,13193.66015625,3383.5400390625,23559.30078125
2020-09-15,13217.669921875,3401.199951171875,23454.890625
2020-09-16,13255.3701171875,3385.489990234375,23475.529296875
2020-09-17,13208.1201171875,3357.010009765625,23319.369140625
2020-09-18,13116.25,3319.469970703125,23360.30078125
2020-09-21,12542.4404296875,3281.06005859375,
2020-09-22,12594.3896484375,3315.570068359375,
2020-09-23,12642.9697265625,3236.919921875,23346.490234375
2020-09-24,12606.5703125,3246.590087890625,23087.8203125
2020-09-25,12469.2001953125,3298.4599609375,23204.619140625
2020-09-28,12870.8701171875,3351.60009765625,23511.619140625
2020-09-29,12825.8203125,3335.469970703125,23539.099609375
2020-09-30,12760.73046875,3363.0,23185.119140625
2020-10-01,12730.76953125,3380.800048828125,
2020-10-02,12689.0400390625,3348.419921875,23029.900390625
2020-10-05,12828.3095703125,3408.60009765625,23312.140625
2020-10-06,12906.01953125,3360.969970703125,23433.73046875
2020-10-07,12928.5703125,3419.43994140625,23422.8203125
2020-10-08,13042.2099609375,3446.830078125,23647.0703125
2020-10-09,13051.23046875,3477.139892578125,23619.689453125
2020-10-12,13138.41015625,3534.219970703125,23558.689453125
2020-10-13,13018.990234375,3511.929931640625,23601.779296875
2020-10-14,13028.0595703125,3488.669921875,23626.73046875
2020-10-15,12703.75,3483.340087890625,23507.23046875
2020-10-16,12908.990234375,3483.81005859375,23410.630859375
2020-10-19,12854.66015625,3426.919921875,23671.130859375
2020-10-20,12736.9501953125,3443.1201171875,23567.0390625
2020-10-21,12557.6396484375,3435.56005859375,23639.4609375
2020-10-22,12543.0595703125,3453.489990234375,23474.26953125
2020-10-23,12645.75,3465.389892578125,23516.58984375
2020-10-26,12177.1796875,3400.969970703125,23494.33984375
2020-10-27,12063.5703125,3390.679931640625,23485.80078125
2020-10-28,11560.509765625,3271.030029296875,23418.509765625
2020-10-29,11598.0703125,3310.110107421875,23331.939453125
2020-10-30,11556.48046875,3269.9599609375,22977.130859375
2020-11-02,11788.2802734375,3310.239990234375,23295.48046875
2020-11-03,12088.98046875,3369.159912109375,
2020-11-04,12324.2197265625,3443.43994140625,23695.23046875
2020-11-05,12568.08984375,3510.449951171875,24105.279296875
2020-11-06,12480.01953125,3509.43994140625,24325.23046875
2020-11-09,13095.9697265625,3550.5,24839.83984375
2020-11-10,13163.1103515625,3545.530029296875,24905.58984375
2020-11-11,13216.1796875,3572.659912109375,25349.599609375
2020-11-12,13052.9501953125,3537.010009765625,25520.880859375
2020-11-13,13076.7197265625,3585.14990234375,25385.869140625
2020-11-16,13138.6103515625,3626.909912109375,25906.9296875
2020-11-17,13133.4697265625,3609.530029296875,26014.619140625
2020-11-18,13201.8896484375,3567.7900390625,25728.140625
2020-11-19,13086.16015625,3581.8701171875,25634.33984375
2020-11-20,13137.25,3557.5400390625,25527.369140625
2020-11-23,13126.9697265625,3577.590087890625,
2020-11-24,13292.4404296875,3635.409912109375,26165.58984375
2020-11-25,13289.7998046875,3629.64990234375,26296.859375
2020-11-26,13286.5703125,,26537.310546875
2020-11-27,13335.6796875,3638.35009765625,26644.7109375
2020-11-30,13291.16015625,3621.6298828125,26433.619140625
2020-12-01,13382.2998046875,3662.449951171875,26787.5390625
2020-12-02,13313.240234375,3669.010009765625,26800.98046875
2020-12-03,13252.8603515625,3666.719970703125,26809.369140625
2020-12-04,13298.9599609375,3699.1201171875,26751.240234375
2020-12-07,13271.0,3691.9599609375,26547.439453125
2020-12-08,13278.490234375,3702.25,26467.080078125
2020-12-09,13340.259765625,3672.820068359375,26817.939453125
2020-12-10,13295.73046875,3668.10009765625,26756.240234375
2020-12-11,13114.2998046875,3663.4599609375,26652.51953125
2020-12-14,13223.16015625,3647.489990234375,26732.439453125
2020-12-15,13362.8701171875,3694.6201171875,26687.83984375
2020-12-16,13565.98046875,3701.169921875,26757.400390625
2020-12-17,13667.25,3722.47998046875,26806.669921875
2020-12-18,13630.509765625,3709.409912109375,26763.390625
2020-12-21,13246.2998046875,3694.919921875,26714.419921875
2020-12-22,13418.1103515625,3687.260009765625,26436.390625
2020-12-23,13587.23046875,3690.010009765625,26524.7890625
2020-12-24,,3703.06005859375,26668.349609375
2020-12-25,,,26656.609375
2020-12-28,13790.2900390625,3735.360107421875,26854.029296875
2020-12-29,13761.3798828125,3727.0400390625,27568.150390625
2020-12-30,13718.7802734375,3732.0400390625,27444.169921875
2020-12-31,,3756.070068359375,
2021-01-04,13726.740234375,3700.64990234375,27258.380859375
2021-01-05,13651.2197265625,3726.860107421875,27158.630859375
2021-01-06,13891.9697265625,3748.139892578125,27055.939453125
2021-01-07,13968.240234375,3803.7900390625,27490.130859375
2021-01-08,14049.5302734375,3824.679931640625,28139.029296875
2021-01-11,13936.66015625,3799.610107421875,
2021-01-12,13925.0595703125,3801.18994140625,28164.33984375
2021-01-13,13939.7099609375,3809.840087890625,28456.58984375
2021-01-14,13988.7001953125,3795.5400390625,28698.259765625
2021-01-15,13787.73046875,3768.25,28519.1796875
2021-01-18,13848.349609375,,28242.2109375
2021-01-19,13815.0595703125,3798.909912109375,28633.4609375
2021-01-20,13921.3701171875,3851.85009765625,28523.259765625
2021-01-21,13906.669921875,3853.070068359375,28756.859375
2021-01-22,13873.9697265625,3841.469970703125,28631.44921875
2021-01-25,13643.9501953125,3855.360107421875,28822.2890625
2021-01-26,13870.990234375,3849.6201171875,28546.1796875
2021-01-27,13620.4599609375,3750.77001953125,28635.2109375
2021-01-28,13665.9296875,3787.3798828125,28197.419921875
2021-01-29,13432.8701171875,3714.239990234375,27663.390625
2021-02-01,13622.01953125,3773.860107421875,28091.05078125
2021-02-02,13835.16015625,3826.31005859375,28362.169921875
2021-02-03,13933.6298828125,3830.169921875,28646.5
2021-02-04,14060.2900390625,3871.739990234375,28341.94921875
2021-02-05,14056.7197265625,3886.830078125,28779.189453125
2021-02-08,14059.91015625,3915.590087890625,29388.5
2021-02-09,14011.7998046875,3911.22998046875,29505.9296875
2021-02-10,13932.9697265625,3909.8798828125,29562.9296875
2021-02-11,14040.91015625,3916.3798828125,
2021-02-12,14049.8896484375,3934.830078125,29520.0703125
2021-02-15,14109.48046875,,30084.150390625
2021-02-16,14064.599609375,3932.590087890625,30467.75
2021-02-17,13909.26953125,3931.330078125,30292.189453125
2021-02-18,13886.9296875,3913.969970703125,30236.08984375
2021-02-19,13993.23046875,3906.7099609375,30017.919921875
2021-02-22,13950.0400390625,3876.5,30156.029296875
2021-02-23,13864.8095703125,3881.3701171875,
2021-02-24,13976.0,3925.429931640625,29671.69921875
2021-02-25,13879.330078125,3829.340087890625,30168.26953125
2021-02-26,13786.2900390625,3811.14990234375,28966.009765625
2021-03-01,14012.8203125,3901.820068359375,29663.5
2021-03-02,14039.7998046875,3870.2900390625,29408.169921875
2021-03-03,14080.0302734375,3819.719970703125,29559.099609375
2021-03-04,14056.33984375,3768.469970703125,28930.109375
2021-03-05,13920.6904296875,3841.93994140625,28864.3203125
2021-03-08,14380.91015625,3821.35009765625,28743.25
2021-03-09,14437.9404296875,3875.43994140625,29027.939453125
2021-03-10,14540.25,3898.81005859375,29036.560546875
2021-03-11,14569.3896484375,3939.340087890625,29211.640625
2021-03-12,14502.3896484375,3943.340087890625,29717.830078125
2021-03-15,14461.419921875,3968.93994140625,29766.970703125
2021-03-16,14557.580078125,3962.7099609375,29921.08984375
2021-03-17,14596.6103515625,3974.1201171875,29914.330078125
2021-03-18,14775.51953125,3915.4599609375,30216.75
2021-03-19,14621.0,3913.10009765625,29792.05078125
2021-03-22,14657.2099609375,3940.590087890625,29174.150390625
2021-03-23,14662.01953125,3910.52001953125,28995.919921875
2021-03-24,14610.3896484375,3889.139892578125,28405.51953125
2021-03-25,14621.3603515625,3909.52001953125,28729.880859375
2021-03-26,14748.9404296875,3974.5400390625,29176.69921875
2021-03-29,14817.7197265625,3971.090087890625,29384.51953125
2021-03-30,15008.6103515625,3958.550048828125,29432.69921875
2021-03-31,15008.33984375,3972.889892578125,29178.80078125
2021-04-01,15107.169921875,4019.8701171875,29388.869140625
2021-04-02,,,29854.0
2021-04-05,,4077.909912109375,30089.25
2021-04-06,15212.6796875,4073.93994140625,29696.630859375
2021-04-07,15176.3603515625,4079.949951171875,29730.7890625
2021-04-08,15202.6796875,4097.169921875,29708.98046875
2021-04-09,15234.16015625,4128.7998046875,29768.060546875
2021-04-12,15215.0,4127.990234375,29538.73046875
2021-04-13,15234.3603515625,4141.58984375,29751.609375
2021-04-14,15209.150390625,4124.66015625,29620.990234375
2021-04-15,15255.330078125,4170.419921875,29642.689453125
2021-04-16,15459.75,4185.47021484375,29683.369140625
2021-04-19,15368.3896484375,4163.259765625,29685.369140625
2021-04-20,15129.509765625,4134.93994140625,29100.380859375
2021-04-21,15195.9697265625,4173.419921875,28508.55078125
2021-04-22,15320.51953125,4134.97998046875,29188.169921875
2021-04-23,15279.6201171875,4180.169921875,29020.630859375
2021-04-26,15296.33984375,4187.6201171875,29126.23046875
2021-04-27,15249.26953125,4186.72021484375,28991.890625
2021-04-28,15292.1796875,4183.18017578125,29053.970703125
2021-04-29,15154.2001953125,4211.47021484375,
2021-04-30,15135.91015625,4181.169921875,28812.630859375
2021-05-03,15236.4697265625,4192.66015625,
2021-05-04,14856.48046875,4164.66015625,
2021-05-05,15170.7802734375,4167.58984375,
2021-05-06,15196.740234375,4201.6201171875,29331.369140625
2021-05-07,15399.650390625,4232.60009765625,29357.8203125
2021-05-10,15400.41015625,4188.43017578125,29518.33984375
2021-05-11,15119.75,4152.10009765625,28608.58984375
2021-05-12,15150.2197265625,4063.0400390625,28147.509765625
2021-05-13,15199.6796875,4112.5,27448.009765625
2021-05-14,15416.6396484375,4173.85009765625,28084.470703125
2021-05-17,15396.6201171875,4163.2900390625,27824.830078125
2021-05-18,15386.580078125,4127.830078125,28406.83984375
2021-05-19,15113.5595703125,4115.68017578125,28044.44921875
2021-05-20,15370.259765625,4159.1201171875,28098.25
2021-05-21,15437.509765625,4155.85986328125,28317.830078125
2021-05-24,,4197.0498046875,28364.609375
2021-05-25,15465.08984375,4188.1298828125,28553.98046875
2021-05-26,15450.7197265625,4195.990234375,28642.189453125
2021-05-27,15406.73046875,4200.8798828125,28549.009765625
2021-05-28,15519.98046875,4204.10986328125,29149.41015625
2021-05-31,15421.1298828125,,28860.080078125
2021-06-01,15567.3603515625,4202.0400390625,28814.33984375
2021-06-02,15602.7099609375,4208.1201171875,28946.140625
2021-06-03,15632.669921875,4192.85009765625,29058.109375
2021-06-04,15692.900390625,4229.89013671875,28941.51953125
2021-06-07,15677.150390625,4226.52001953125,29019.240234375
2021-06-08,15640.599609375,4227.259765625,28963.560546875
2021-06-09,15581.1396484375,4219.5498046875,28860.80078125
2021-06-10,15571.2197265625,4239.18017578125,28958.560546875
2021-06-11,15693.26953125,4247.43994140625,28948.73046875
2021-06-14,15673.6396484375,4255.14990234375,29161.80078125
2021-06-15,15729.51953125,4246.58984375,29441.30078125
2021-06-16,15710.5703125,4223.7001953125,29291.009765625
2021-06-17,15727.669921875,4221.85986328125,29018.330078125
2021-06-18,15448.0400390625,4166.4501953125,28964.080078125
2021-06-21,15603.240234375,4224.7900390625,28010.9296875
2021-06-22,15636.330078125,4246.43994140625,28884.130859375
2021-06-23,15456.3896484375,4241.83984375,28874.890625
2021-06-24,15589.23046875,4266.490234375,28875.23046875
2021-06-25,15607.9697265625,4280.7001953125,29066.1796875
2021-06-28,15554.1796875,4290.60986328125,29048.01953125
2021-06-29,15690.58984375,4291.7998046875,28812.609375
2021-06-30,15531.0400390625,4297.5,28791.529296875
2021-07-01,15603.8095703125,4319.93994140625,28707.0390625
2021-07-02,15650.08984375,4352.33984375,28783.279296875
2021-07-05,15661.9697265625,,28598.189453125
2021-07-06,15511.3798828125,4343.5400390625,28643.2109375
2021-07-07,15692.7099609375,4358.1298828125,28366.94921875
2021-07-08,15420.6396484375,4320.81982421875,28118.029296875
2021-07-09,15687.9296875,4369.5498046875,27940.419921875
2021-07-12,15790.509765625,4384.6298828125,28569.01953125
2021-07-13,15789.6396484375,4369.2099609375,28718.240234375
2021-07-14,15788.98046875,4374.2998046875,28608.490234375
2021-07-15,15629.66015625,4360.02978515625,28279.08984375
2021-07-16,15540.3095703125,4327.16015625,28003.080078125
2021-07-19,15133.2001953125,4258.490234375,27652.740234375
2021-07-20,15216.26953125,4323.06005859375,27388.16015625
2021-07-21,15422.5,4358.68994140625,27548.0
2021-07-22,15514.5400390625,4367.47998046875,
2021-07-23,15669.2900390625,4411.7900390625,
2021-07-26,15618.98046875,4422.2998046875,27833.2890625
2021-07-27,15519.1298828125,4401.4599609375,27970.220703125
2021-07-28,15570.3603515625,4400.64013671875,27581.66015625
2021-07-29,15640.4697265625,4419.14990234375,27782.419921875
2021-07-30,15544.3896484375,4395.259765625,27283.58984375
2021-08-02,15568.73046875,4387.16015625,27781.01953125
2021-08-03,15555.080078125,4423.14990234375,27641.830078125
2021-08-04,15692.1298828125,4402.66015625,27584.080078125
2021-08-05,15744.669921875,4429.10009765625,27728.119140625
2021-08-06,15761.4501953125,4436.52001953125,27820.0390625
2021-08-09,15745.41015625,4432.35009765625,
2021-08-10,15770.7099609375,4436.75,27888.150390625
2021-08-11,15826.08984375,4442.41015625,28070.509765625
2021-08-12,15937.509765625,4460.830078125,28015.01953125
2021-08-13,15977.4404296875,4468.0,27977.150390625
2021-08-16,15925.73046875,4479.7099609375,27523.189453125
2021-08-17,15921.9501953125,4448.080078125,27424.470703125
2021-08-18,15965.9697265625,4400.27001953125,27585.91015625
2021-08-19,15765.8095703125,4405.7998046875,27281.169921875
2021-08-20,15808.0400390625,4441.669921875,27013.25
2021-08-23,15852.7900390625,4479.52978515625,27494.240234375
2021-08-24,15905.849609375,4486.22998046875,27732.099609375
2021-08-25,15860.66015625,4496.18994140625,27724.80078125
2021-08-26,15793.6201171875,4470.0,27742.2890625
2021-08-27,15851.75,4509.3701171875,27641.140625
2021-08-30,15887.3095703125,4528.7900390625,27789.2890625
2021-08-31,15835.08984375,4522.68017578125,28089.5390625
2021-09-01,15824.2900390625,4524.08984375,28451.01953125
2021-09-02,15840.58984375,4536.9501953125,28543.509765625
2021-09-03,15781.2001953125,4535.43017578125,29128.109375
2021-09-06,15932.1201171875,,29659.890625
2021-09-07,15843.08984375,4520.02978515625,29916.140625
2021-09-08,15610.2802734375,4514.06982421875,30181.2109375
2021-09-09,15623.150390625,4493.27978515625,30008.189453125
2021-09-10,15609.8095703125,4458.580078125,30381.83984375
2021-09-13,15701.419921875,4468.72998046875,30447.369140625
2021-09-14,15722.990234375,4443.0498046875,30670.099609375
2021-09-15,15616.0,4480.7001953125,30511.7109375
2021-09-16,15651.75,4473.75,30323.33984375
2021-09-17,15490.169921875,4432.990234375,30500.05078125
2021-09-20,15132.0595703125,4357.72998046875,
2021-09-21,15348.5302734375,4354.18994140625,29839.7109375
2021-09-22,15506.740234375,4395.64013671875,29639.400390625
2021-09-23,15643.9697265625,4448.97998046875,
2021-09-24,15531.75,4455.47998046875,30248.810546875
2021-09-27,15573.8798828125,4443.10986328125,30240.060546875
2021-09-28,15248.5595703125,4352.6298828125,30183.9609375
2021-09-29,15365.26953125,4359.4599609375,29544.2890625
2021-09-30,15260.6904296875,4307.5400390625,29452.66015625
2021-10-01,15156.4404296875,4357.0400390625,28771.0703125
2021-10-04,15036.5498046875,4300.4599609375,28444.890625
2021-10-05,15194.490234375,4345.72021484375,27822.119140625
2021-10-06,14973.330078125,4363.5498046875,27528.869140625
2021-10-07,15250.8603515625,4399.759765625,27678.2109375
2021-10-08,15206.1298828125,4391.33984375,28048.939453125
2021-10-11,15199.1396484375,4361.18994140625,28498.19921875
2021-10-12,15146.8701171875,4350.64990234375,28230.609375
2021-10-13,15249.3798828125,4363.7998046875,28140.279296875
2021-10-14,15462.7197265625,4438.259765625,28550.9296875
2021-10-15,15587.3603515625,4471.3701171875,29068.630859375
2021-10-18,15474.4697265625,4486.4599609375,29025.4609375
2021-10-19,15515.830078125,4519.6298828125,29215.51953125
2021-10-20,15522.919921875,4536.18994140625,29255.55078125
2021-10-21,15472.5595703125,4549.77978515625,28708.580078125
2021-10-22,15542.98046875,4544.89990234375,28804.849609375
2021-10-25,15599.23046875,4566.47998046875,28600.41015625
2021-10-26,15757.0595703125,4574.7900390625,29106.009765625
2021-10-27,15705.8095703125,4551.68017578125,29098.240234375
2021-10-28,15696.330078125,4596.419921875,28820.08984375
2021-10-29,15688.76953125,4605.3798828125,28892.689453125
2021-11-01,15806.2900390625,4613.669921875,29647.080078125
2021-11-02,15954.4501953125,4630.64990234375,29520.900390625
2021-11-03,15959.98046875,4660.56982421875,
2021-11-04,16029.650390625,4680.06005859375,29794.369140625
2021-11-05,16054.3603515625,4697.52978515625,29611.5703125
2021-11-08,16046.51953125,4701.7001953125,29507.05078125
2021-11-09,16040.4697265625,4685.25,29285.4609375
2021-11-10,16067.830078125,4646.7099609375,29106.779296875
2021-11-11,16083.1103515625,4649.27001953125,29277.859375
2021-11-12,16094.0703125,4682.85009765625,29609.970703125
2021-11-15,16148.6396484375,4682.7998046875,29776.80078125
2021-11-16,16247.8603515625,4700.89990234375,29808.119140625
2021-11-17,16251.1298828125,4688.669921875,29688.330078125
2021-11-18,16221.73046875,4704.5400390625,29598.66015625
2021-11-19,16159.9697265625,4697.9599609375,29745.869140625
2021-11-22,16115.6904296875,4682.93994140625,29774.109375
2021-11-23,15937.0,4690.7001953125,
2021-11-24,15878.3896484375,4701.4599609375,29302.66015625
2021-11-25,15917.98046875,,29499.279296875
2021-11-26,15257.0400390625,4594.6201171875,28751.619140625
2021-11-29,15280.8603515625,4655.27001953125,28283.919921875
2021-11-30,15100.1298828125,4567.0,27821.759765625
2021-12-01,15472.669921875,4513.0400390625,27935.619140625
2021-12-02,15263.1103515625,4577.10009765625,27753.369140625
2021-12-03,15169.98046875,4538.43017578125,28029.5703125
2021-12-06,15380.7900390625,4591.669921875,27927.369140625
2021-12-07,15813.9404296875,4686.75,28455.599609375
2021-12-08,15687.08984375,4701.2099609375,28860.619140625
2021-12-09,15639.259765625,4667.4501953125,28725.470703125
2021-12-10,15623.3095703125,4712.02001953125,28437.76953125
2021-12-13,15621.7197265625,4668.97021484375,28640.490234375
2021-12-14,15453.5595703125,4634.08984375,28432.640625
